"codigo distribuidor";"Referencia de producto";EAN;UPC;Unidades;Tarifa;"Descuento Comercial";"Nombre Producto";"FAMILIA RPS";"FOTO VARIANTE";"Variants date"
022-4PL7057;LAPUA002;6418267300292;;400;78,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-150-MEGA-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-10-21 12:40:15 UTC+0000"
022-4PL7060;LAPUA002;6418267300438;;600;60,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-200- SUBSONIC-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-09-27 14:43:05 UTC+0000"
022-4PL7061;LAPUA002;6418267300971;;0;62,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-175-SCENARL-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-04-29 19:52:32 UTC+0000"
022-4PL7062;LAPUA002;6418267300988;;0;70,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-220-SCENARL-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-4PL7063;LAPUA002;6418267300964;;4000;62,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-155-SCENARL-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-10-23 20:42:19 UTC+0000"
022-4PL7069;LAPUA002;6418267300322;;12400;55,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-167-SCENAR-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-11-06 12:33:07 UTC+0000"
022-4PL7071;LAPUA002;6418267300384;;3700;55,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-185-SCENAR-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-10-23 20:42:17 UTC+0000"
022-4PL7086;LAPUA002;6418267300360;;0;57,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-170-LOCK BASE-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-12-12 12:25:18 UTC+0000"
022-4PL7213;LAPUA002;6418267300377;;1800;78,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-185-MEGA-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-06-12 12:24:23 UTC+0000"
022-4PL7224;LAPUA002;6418267300261;;0;37,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-100-CUTTING EDGE-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-4PL7400;LAPUA002;6418267300995;;0;59,00;37;".284 CALIBER / 7 mm-7 mm-150-SCENARL-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-4PL7401;LAPUA002;6418267301008;;-200;59,00;37;".284 CALIBER / 7 mm-7 mm-180-SCENARL-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-03-26 13:28:16 UTC+0000"
022-4PL8001;LAPUA002;6418267301169;;500;50,00;37;".323 CALIBER / 8 mm-8 mm-120-Open Tip-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-4PL8012;LAPUA002;6418267300469;;200;90,00;37;".338 CALIBER / 8,6 mm-.338 (8,61 mm / .339)-250-LOCK BASE-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-06-03 12:29:10 UTC+0000"
022-4PL8013;LAPUA002;6418267300858;;-1000;94,00;37;".338 CALIBER / 8,6 mm-.338 (8,61 mm / .339)-300-SCENAR-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2024-05-15 13:46:13 UTC+0000"
022-4PL8017;LAPUA002;6418267300476;;0;90,00;37;".338 CALIBER / 8,6 mm-.338 (8,61 mm / .339)-250-SCENAR-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:16 UTC+0000"
022-4PL9017;LAPUA002;6418267300506;;0;101,00;37;".366 CALIBER / 9,3 mm-9,3 mm (9,3 mm / .366)-285-MEGA-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:16 UTC+0000"
022-4PL9018;LAPUA002;6,41827E+12;;0;52,00;37;".366 CALIBER / 9,3 mm-9,3 mm (9,3 mm / .366)-185-Open Tip-100";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:16 UTC+0000"
022-NPL5001;LAPUA002;6418267301084;;0;45,50;37;".224 CALIBER-.224 (5,69 mm / .224)-50-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:14 UTC+0000"
022-NPL6201;LAPUA002;6418267300582;;0;95,50;37;".243 CALIBER / 6 mm-6 mm (6,16 mm / .243)-90-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:14 UTC+0000"
022-NPL6203;LAPUA002;6418267301060;;0;92,50;37;".264 CALIBER / 6,5 mm-6,5 mm  (6,72 mm / .264)-140-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-NPL7027;LAPUA002;6418267301077;;0;89,50;37;".284 CALIBER / 7 mm-7 mm-155-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-NPL7105;LAPUA002;6418267301053;;0;74,00;37;".30 CALIBER / 7,62 mm-.30 (7,83 mm / .308)-170-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-NPL8009;LAPUA002;6418267301046;;0;88,00;37;".323 CALIBER / 8 mm-8 mm-180-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:15 UTC+0000"
022-NPL8020;LAPUA002;6418267300636;;0;116,50;37;".338 CALIBER / 8,6 mm-.338 (8,61 mm / .339)-231-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:16 UTC+0000"
022-NPL9204;LAPUA002;6418267301022;;0;85,00;37;".366 CALIBER / 9,3 mm-9,3 mm (9,3 mm / .366)-250-NATURALIS-50";"024PUNTAS Y VAINAS LAPUA";http://d7rh5s3nxmpy4.cloudfront.net/CMP755/7/LAPUA_HUNTING_medium_hunting_jpg.jpg;"2023-11-08 14:51:16 UTC+0000"
022-T10038;VIH2;022-T10038;;-51;90,00;30;"VihtaVuori Arma Corta-3N38-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-17 15:51:22 UTC+0000"
022-T10069;VIH2;022-T10069;;-11;90,00;30;"VihtaVuori Arma Corta-3N37-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-17 15:51:22 UTC+0000"
022-T10071;VIH2;022-T10071;;-10;90,00;30;"VihtaVuori Arma Corta-N310-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:41 UTC+0000"
022-T10080;VIH2;022-T10080;;-17;90,00;30;"VihtaVuori Arma Corta-N320-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:44 UTC+0000"
022-T10083;VIH2;022-T10083;;-84;90,00;30;"VihtaVuori Arma Corta-N330-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-04 13:32:17 UTC+0000"
022-T10090;VIH2;022-T10090;;-8;90,00;30;"VihtaVuori Arma Corta-N340-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-24 12:31:50 UTC+0000"
022-T10093;VIH2;022-T10093;;0;90,00;30;"VihtaVuori Arma Corta-N350-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:40 UTC+0000"
022-T10733;VIH2;022-T10733;;-6;74,00;30;"VihtaVuori Arma Corta-N32C-0,5 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-15 20:19:41 UTC+0000"
022-T10995;VIH1;;;-2;CONSULTAR;30;"VihtaVuori Rifle-N555-1,0 kg";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-17 15:58:27 UTC+0000"
022-T11010;VIH1;;;-26;83,00;30;"VihtaVuori Rifle-N110-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:40 UTC+0000"
022-T11020;VIH1;;;-8;83,00;30;"VihtaVuori Rifle-N120-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-15 20:19:39 UTC+0000"
022-T11030;VIH1;;;-11;83,00;30;"VihtaVuori Rifle-N130-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-17 15:51:22 UTC+0000"
022-T11033;VIH1;;;-12;83,00;30;"VihtaVuori Rifle-N133-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-18 19:25:34 UTC+0000"
022-T11035;VIH1;;;-2;83,00;30;"VihtaVuori Rifle-N135-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:45 UTC+0000"
022-T11040;VIH1;;;-15;83,00;30;"VihtaVuori Rifle-N140-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-24 12:31:53 UTC+0000"
022-T11050;VIH1;;;-66;83,00;30;"VihtaVuori Rifle-N150-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-05 20:53:06 UTC+0000"
022-T11060;VIH1;;;-12;83,00;30;"VihtaVuori Rifle-N160-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-24 12:31:52 UTC+0000"
022-T11065;VIH1;;;-22;83,00;30;"VihtaVuori Rifle-N165-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-24 12:31:50 UTC+0000"
022-T11070;VIH1;;;-4;83,00;30;"VihtaVuori Rifle-N170-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-08 14:48:41 UTC+0000"
022-T11953;VIH1;;;-4;70,00;30;"VihtaVuori Rifle-N530-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-15 14:06:26 UTC+0000"
022-T11954;VIH1;;;-15;85,00;30;"VihtaVuori Rifle-N540-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-13 14:01:26 UTC+0000"
022-T11955;VIH1;;;-17;85,00;30;"VihtaVuori Rifle-N550-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-13 14:01:29 UTC+0000"
022-T11956;VIH1;;;-22;85,00;30;"VihtaVuori Rifle-N560-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-10-17 15:51:23 UTC+0000"
022-T11957;VIH1;;;-24;85,00;30;"VihtaVuori Rifle-N570-1,0 lb";074VITHAUVOURI;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Vihtavuori_Reloading3.png;"2024-11-07 13:22:59 UTC+0000"
023-22B;CBC001;7891798532056;;-76350;4,80;30;"Magtech Anular-22LR-40 GR-LFN COWBOY-023-22B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/9/CBC_ANULAR_22lr_35.png;"2024-10-18 20:05:49 UTC+0000"
023-25A;CBC005;7891798042746;;16450;23,60;30;"Magtech Arma Corta-25 AUTO-50 GR-FMJ-023-25A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-18 13:48:13 UTC+0000"
023-300BLKB;CBC010;;;0;#N/D;30;"Magtech Rifle-300 Black Out-123 GR-FMJ-023-300BLKB";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-300BLKSUBA;CBC010;;;0;#N/D;30;"Magtech Rifle-300 Black Out-200 GR-SUB-023-300BLKSUBA";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-308A;CBC010;;;500;#N/D;30;"Magtech Rifle-308 Win-150 GR-FMJ-023-308A";023CBC-MAGTECH;;"2024-11-11 14:44:17 UTC+0000"
023-308B;CBC010;;;0;#N/D;30;"Magtech Rifle-308 Win-150 GR-PSP-023-308B";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-308C;CBC010;;;0;#N/D;30;"Magtech Rifle-308 Win-180 GR-FMJ-023-308C";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-308D;CBC010;;;0;#N/D;30;"Magtech Rifle-308 Win-168GR-HPBT-023-308D";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-308F;CBC010;;;0;#N/D;30;"Magtech Rifle-308 Win-180GR-PSP-023-308F";023CBC-MAGTECH;;"2024-10-17 15:51:20 UTC+0000"
023-32A;CBC005;7891798042753;;389;22,10;30;"Magtech Arma Corta-32 AUTO-71 GR-FMJ-023-32A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-08 14:48:42 UTC+0000"
023-32SWLB;CBC005;7891798542963;;-12100;25,00;30;"Magtech Arma Corta-32 S&W-98 GR-LWC-023-32SWLB";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-06 12:33:07 UTC+0000"
023-357E;CBC005;7891798543120;;-1400;27,70;30;"Magtech Arma Corta-357 MAG-158 GR-SJHP FLAT-023-357E";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-30 18:45:46 UTC+0000"
023-380A;CBC005;7891798042791;;12150;21,30;30;"Magtech Arma Corta-380 AUTO-95 GR-FMJ-023-380A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-05 20:53:00 UTC+0000"
023-38A;CBC005;7891798542987;;287788;20,70;30;"Magtech Arma Corta-38 SPL-158 GR-LRN-023-38A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-07 06:58:01 UTC+0000"
023-38B;CBC005;7891798542994;;50250;22,10;30;"Magtech Arma Corta-38 SPL-148 GR-LWC-023-38B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-06 18:52:05 UTC+0000"
023-38C;CBC005;7891798543007;;12250;28,75;30;"Magtech Arma Corta-38 SPL-158 GR-FLAT-023-38C";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-40A;CBC005;7891798542758;;10150;29,40;30;"Magtech Arma Corta-40 S&W-180 GR-JHP-023-40A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-40B;CBC005;7891798539529;;4750;27,00;30;"Magtech Arma Corta-40 S&W-180 GR-FMJ-FLAT-023-40B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-13 14:01:25 UTC+0000"
023-4440A;CBC005;7891798543168;;-940;41,10;30;"Magtech Arma Corta-44-40 WIN-200 GR-LFN-023-4440A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-4440B;CBC005;7891798542840;;-1050;41,10;30;"Magtech Arma Corta-44-40 WIN-225 GR-LFN-023-4440B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-11 20:57:05 UTC+0000"
023-44A;CBC005;7891798543144;;-3840;37,90;30;"Magtech Arma Corta-44 REM MAG-240 GR-SJSP FLAT-023-44A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-454A;CBC005;7891798543175;;3540;35,04;30;"Magtech Arma Corta-454 CASULL-260 GR-SJSP FLAT-023-454A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-45A;CBC005;7891798539512;;-1950;27,10;30;"Magtech Arma Corta-45 AUTO-230 GR-FMJ-023-45A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-28 19:20:49 UTC+0000"
023-45B;CBC005;7891798542826;;-200;27,10;30;"Magtech Arma Corta-45 AUTO-230 GR-FMJ-SWC-023-45B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-45D;CBC005;7891798542864;;4750;32,40;30;"Magtech Arma Corta-45 COLT-250 GR-LFN-023-45D";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-11 20:57:02 UTC+0000"
023-65A;CBC010;;;0;#N/D;30;"Magtech Rifle-6,5 CREEDMOOR-140GR-FMJBT-023-65A";023CBC-MAGTECH;;"2024-10-17 15:51:21 UTC+0000"
023-9A;CBC005;7891798042845;;-5150;16,70;30;"Magtech Arma Corta-9mm Luger-115 GR-FMJ-023-9A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-13 14:01:28 UTC+0000"
023-9AS;CBC0055;;;-1000;14,95;30;"CBC Steel Case-9mm Luger-115 GR-FMJ-023-9AS";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/9BS.jpg;"2024-04-23 15:08:20 UTC+0000"
023-9B;CBC005;7891798042852;;-30485;16,70;30;"Magtech Arma Corta-9mm Luger-124 GR-FMJ-023-9B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-13 14:01:25 UTC+0000"
023-9BONA;CBC0053;;;6700;28,00;30;"CBC FF Bonded-9mm Luger-124 GR-JHP BONDED-9BONA";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/9/CBC0053.jpg;"2024-04-28 13:34:59 UTC+0000"
023-9BONC;CBC0053;;;6700;28,00;30;"CBC FF Bonded-9mm Luger-147 GR-JHP BONDED-9BONC";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/9/CBC0053.jpg;"2024-05-23 11:47:18 UTC+0000"
023-9BS;CBC0055;;;-4400;14,95;30;"CBC Steel Case-9mm Luger-124 GR-FMJ-023-9BS";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/4/9BS.jpg;"2024-04-23 15:08:18 UTC+0000"
023-9C;CBC005;7891798542710;;0;20,00;30;"Magtech Arma Corta-9mm Luger-115 GR-JHP-023-9C";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-9D;CBC005;7891798542727;;0;20,40;30;"Magtech Arma Corta-9mm Luger-95 GR-JSP-FLAT-023-9D";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-9E;CBC005;7891798509430;;58650;18,40;30;"Magtech Arma Corta-9mm Luger-124 GR-LRN-023-9E";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-13 14:01:28 UTC+0000"
023-9F;CBC005;7891798542734;;0;20,60;30;"Magtech Arma Corta-9mm Luger-95 GR-JSP-FLAT-023-9F";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-13 14:01:28 UTC+0000"
023-9G;CBC005;7891798501342;;-1500;20,90;30;"Magtech Arma Corta-9mm Luger-147 GR-FMJ-FLAT SUB-023-9G";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-9K;CBC005;7891798524860;;4100;21,40;30;"Magtech Arma Corta-9mm Luger-147 GR-JHP-023-9K";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-10-17 15:51:23 UTC+0000"
023-9S;CBC005;7891798517978;;29650;21,10;30;"Magtech Arma Corta-9mm Luger-124 GR-JSP-023-9S";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/Magtech_Blue_Box.jpg;"2024-11-12 19:44:17 UTC+0000"
023-CR9A;CBC0051;;;-200;21,30;30;"CBC Clean Range-9mm Luger-115 GR-FEB-023-CR9A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/img-product.png;"2024-10-17 15:51:23 UTC+0000"
023-CR9B;CBC0051;;;-18750;21,30;30;"CBC Clean Range-9mm Luger-124 GR-FEB-023-CR9B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/6/img-product.png;"2024-11-18 19:25:33 UTC+0000"
023-GG9A;CBC0052;;;6800;12,00;30;"CBC Guardian Gold-9mm Luger-115 GR-JHP (HP)-GG9A";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/9/CBC0052.png;"2024-05-23 11:47:18 UTC+0000"
023-GG9B;CBC0052;;;0;12,00;30;"CBC Guardian Gold-9mm Luger-124 GR-JHP-GG9B";023CBC-MAGTECH;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/9/CBC0052.png;"2024-09-02 12:32:39 UTC+0000"
026-A1206;TRAD8;;;27;25,00;37;"Iniciador Bala T";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1206.jpg;"2023-11-07 20:24:35 UTC+0000"
026-A1252;TRAD37;;;16;25,00;37;"POLVORERA DE CUERNO";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1252.jpg;"2024-02-06 13:03:14 UTC+0000"
026-A1257;TRAD12;;;5;25,00;37;"Cebador Pólvora Pedernal";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1257.jpg;"2023-10-06 14:48:17 UTC+0000"
026-A1298;TRAD16;;;73;25,00;37;"Embudo de Carga";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1298.jpg;"2023-09-21 11:36:04 UTC+0000"
026-A1307;TRAD40;;;17;25,00;37;"MEDIDOR DE POLVORA PARA REVOLVER";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1307.jpg;"2024-11-14 18:54:11 UTC+0000"
026-A1380;TRAD36;;;0;25,00;37;"POLVORERA CILINDRICA DE PLASTICO";026TRADITIONS;http://d7rh5s3nxmpy4.cloudfront.net/CMP755/5/A1380.jpg;"2023-10-30 13:12:54 UTC+0000"
